local_code,text,table_name,parent_varname,local_code_system,code,display,code_system,comment
edam:data_1009,Protein name,EnumEDAMDataTypes,,,data_1009,Protein name,http://edamontology.org/,LinkML gen-harmony
edam:data_1010,Enzyme identifier,EnumEDAMDataTypes,,,data_1010,Enzyme identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1011,EC number,EnumEDAMDataTypes,,,data_1011,EC number,http://edamontology.org/,LinkML gen-harmony
edam:data_1012,Enzyme name,EnumEDAMDataTypes,,,data_1012,Enzyme name,http://edamontology.org/,LinkML gen-harmony
edam:data_1013,Restriction enzyme name,EnumEDAMDataTypes,,,data_1013,Restriction enzyme name,http://edamontology.org/,LinkML gen-harmony
edam:data_1015,Sequence feature ID,EnumEDAMDataTypes,,,data_1015,Sequence feature ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1016,Sequence position,EnumEDAMDataTypes,,,data_1016,Sequence position,http://edamontology.org/,LinkML gen-harmony
edam:data_1017,Sequence range,EnumEDAMDataTypes,,,data_1017,Sequence range,http://edamontology.org/,LinkML gen-harmony
edam:data_1020,Sequence feature key,EnumEDAMDataTypes,,,data_1020,Sequence feature key,http://edamontology.org/,LinkML gen-harmony
edam:data_1021,Sequence feature qualifier,EnumEDAMDataTypes,,,data_1021,Sequence feature qualifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1022,Sequence feature label,EnumEDAMDataTypes,,,data_1022,Sequence feature label,http://edamontology.org/,LinkML gen-harmony
edam:data_1023,EMBOSS Uniform Feature Object,EnumEDAMDataTypes,,,data_1023,EMBOSS Uniform Feature Object,http://edamontology.org/,LinkML gen-harmony
edam:data_1025,Gene identifier,EnumEDAMDataTypes,,,data_1025,Gene identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1026,Gene symbol,EnumEDAMDataTypes,,,data_1026,Gene symbol,http://edamontology.org/,LinkML gen-harmony
edam:data_1027,Gene ID (NCBI),EnumEDAMDataTypes,,,data_1027,Gene ID (NCBI),http://edamontology.org/,LinkML gen-harmony
edam:data_1031,Gene ID (CGD),EnumEDAMDataTypes,,,data_1031,Gene ID (CGD),http://edamontology.org/,LinkML gen-harmony
edam:data_1032,Gene ID (DictyBase),EnumEDAMDataTypes,,,data_1032,Gene ID (DictyBase),http://edamontology.org/,LinkML gen-harmony
edam:data_1033,Ensembl gene ID,EnumEDAMDataTypes,,,data_1033,Ensembl gene ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1034,Gene ID (SGD),EnumEDAMDataTypes,,,data_1034,Gene ID (SGD),http://edamontology.org/,LinkML gen-harmony
edam:data_1035,Gene ID (GeneDB),EnumEDAMDataTypes,,,data_1035,Gene ID (GeneDB),http://edamontology.org/,LinkML gen-harmony
edam:data_1036,TIGR identifier,EnumEDAMDataTypes,,,data_1036,TIGR identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1037,TAIR accession (gene),EnumEDAMDataTypes,,,data_1037,TAIR accession (gene),http://edamontology.org/,LinkML gen-harmony
edam:data_1038,Protein domain ID,EnumEDAMDataTypes,,,data_1038,Protein domain ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1039,SCOP domain identifier,EnumEDAMDataTypes,,,data_1039,SCOP domain identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1040,CATH domain ID,EnumEDAMDataTypes,,,data_1040,CATH domain ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1041,SCOP concise classification string (sccs),EnumEDAMDataTypes,,,data_1041,SCOP concise classification string (sccs),http://edamontology.org/,LinkML gen-harmony
edam:data_1042,SCOP sunid,EnumEDAMDataTypes,,,data_1042,SCOP sunid,http://edamontology.org/,LinkML gen-harmony
edam:data_1043,CATH node ID,EnumEDAMDataTypes,,,data_1043,CATH node ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1044,Kingdom name,EnumEDAMDataTypes,,,data_1044,Kingdom name,http://edamontology.org/,LinkML gen-harmony
edam:data_1045,Species name,EnumEDAMDataTypes,,,data_1045,Species name,http://edamontology.org/,LinkML gen-harmony
edam:data_1046,Strain name,EnumEDAMDataTypes,,,data_1046,Strain name,http://edamontology.org/,LinkML gen-harmony
edam:data_1047,URI,EnumEDAMDataTypes,,,data_1047,URI,http://edamontology.org/,LinkML gen-harmony
edam:data_1048,Database ID,EnumEDAMDataTypes,,,data_1048,Database ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1049,Directory name,EnumEDAMDataTypes,,,data_1049,Directory name,http://edamontology.org/,LinkML gen-harmony
edam:data_1050,File name,EnumEDAMDataTypes,,,data_1050,File name,http://edamontology.org/,LinkML gen-harmony
edam:data_1051,Ontology name,EnumEDAMDataTypes,,,data_1051,Ontology name,http://edamontology.org/,LinkML gen-harmony
edam:data_1052,URL,EnumEDAMDataTypes,,,data_1052,URL,http://edamontology.org/,LinkML gen-harmony
edam:data_1053,URN,EnumEDAMDataTypes,,,data_1053,URN,http://edamontology.org/,LinkML gen-harmony
edam:data_1055,LSID,EnumEDAMDataTypes,,,data_1055,LSID,http://edamontology.org/,LinkML gen-harmony
edam:data_1056,Database name,EnumEDAMDataTypes,,,data_1056,Database name,http://edamontology.org/,LinkML gen-harmony
edam:data_1058,Enumerated file name,EnumEDAMDataTypes,,,data_1058,Enumerated file name,http://edamontology.org/,LinkML gen-harmony
edam:data_1059,File name extension,EnumEDAMDataTypes,,,data_1059,File name extension,http://edamontology.org/,LinkML gen-harmony
edam:data_1060,File base name,EnumEDAMDataTypes,,,data_1060,File base name,http://edamontology.org/,LinkML gen-harmony
edam:data_1061,QSAR descriptor name,EnumEDAMDataTypes,,,data_1061,QSAR descriptor name,http://edamontology.org/,LinkML gen-harmony
edam:data_1063,Sequence identifier,EnumEDAMDataTypes,,,data_1063,Sequence identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1064,Sequence set ID,EnumEDAMDataTypes,,,data_1064,Sequence set ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1066,Sequence alignment ID,EnumEDAMDataTypes,,,data_1066,Sequence alignment ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1068,Phylogenetic tree ID,EnumEDAMDataTypes,,,data_1068,Phylogenetic tree ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1069,Comparison matrix identifier,EnumEDAMDataTypes,,,data_1069,Comparison matrix identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1070,Structure ID,EnumEDAMDataTypes,,,data_1070,Structure ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1071,Structural (3D) profile ID,EnumEDAMDataTypes,,,data_1071,Structural (3D) profile ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1072,Structure alignment ID,EnumEDAMDataTypes,,,data_1072,Structure alignment ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1073,Amino acid index ID,EnumEDAMDataTypes,,,data_1073,Amino acid index ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1074,Protein interaction ID,EnumEDAMDataTypes,,,data_1074,Protein interaction ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1075,Protein family identifier,EnumEDAMDataTypes,,,data_1075,Protein family identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1076,Codon usage table name,EnumEDAMDataTypes,,,data_1076,Codon usage table name,http://edamontology.org/,LinkML gen-harmony
edam:data_1077,Transcription factor identifier,EnumEDAMDataTypes,,,data_1077,Transcription factor identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1078,Experiment annotation ID,EnumEDAMDataTypes,,,data_1078,Experiment annotation ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1079,Electron microscopy model ID,EnumEDAMDataTypes,,,data_1079,Electron microscopy model ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1080,Gene expression report ID,EnumEDAMDataTypes,,,data_1080,Gene expression report ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1081,Genotype and phenotype annotation ID,EnumEDAMDataTypes,,,data_1081,Genotype and phenotype annotation ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1082,Pathway or network identifier,EnumEDAMDataTypes,,,data_1082,Pathway or network identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1083,Workflow ID,EnumEDAMDataTypes,,,data_1083,Workflow ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1084,Data resource definition ID,EnumEDAMDataTypes,,,data_1084,Data resource definition ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1085,Biological model ID,EnumEDAMDataTypes,,,data_1085,Biological model ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1086,Compound identifier,EnumEDAMDataTypes,,,data_1086,Compound identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1087,Ontology concept ID,EnumEDAMDataTypes,,,data_1087,Ontology concept ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1088,Article ID,EnumEDAMDataTypes,,,data_1088,Article ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1089,FlyBase ID,EnumEDAMDataTypes,,,data_1089,FlyBase ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1091,WormBase name,EnumEDAMDataTypes,,,data_1091,WormBase name,http://edamontology.org/,LinkML gen-harmony
edam:data_1092,WormBase class,EnumEDAMDataTypes,,,data_1092,WormBase class,http://edamontology.org/,LinkML gen-harmony
edam:data_1093,Sequence accession,EnumEDAMDataTypes,,,data_1093,Sequence accession,http://edamontology.org/,LinkML gen-harmony
edam:data_1095,EMBOSS Uniform Sequence Address,EnumEDAMDataTypes,,,data_1095,EMBOSS Uniform Sequence Address,http://edamontology.org/,LinkML gen-harmony
edam:data_1096,Sequence accession (protein),EnumEDAMDataTypes,,,data_1096,Sequence accession (protein),http://edamontology.org/,LinkML gen-harmony
edam:data_1097,Sequence accession (nucleic acid),EnumEDAMDataTypes,,,data_1097,Sequence accession (nucleic acid),http://edamontology.org/,LinkML gen-harmony
edam:data_1098,RefSeq accession,EnumEDAMDataTypes,,,data_1098,RefSeq accession,http://edamontology.org/,LinkML gen-harmony
edam:data_1100,PIR identifier,EnumEDAMDataTypes,,,data_1100,PIR identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1102,Gramene primary identifier,EnumEDAMDataTypes,,,data_1102,Gramene primary identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1103,EMBL/GenBank/DDBJ ID,EnumEDAMDataTypes,,,data_1103,EMBL/GenBank/DDBJ ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1104,Sequence cluster ID (UniGene),EnumEDAMDataTypes,,,data_1104,Sequence cluster ID (UniGene),http://edamontology.org/,LinkML gen-harmony
edam:data_1105,dbEST accession,EnumEDAMDataTypes,,,data_1105,dbEST accession,http://edamontology.org/,LinkML gen-harmony
edam:data_1106,dbSNP ID,EnumEDAMDataTypes,,,data_1106,dbSNP ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1112,Sequence cluster ID,EnumEDAMDataTypes,,,data_1112,Sequence cluster ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1113,Sequence cluster ID (COG),EnumEDAMDataTypes,,,data_1113,Sequence cluster ID (COG),http://edamontology.org/,LinkML gen-harmony
edam:data_1114,Sequence motif identifier,EnumEDAMDataTypes,,,data_1114,Sequence motif identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1115,Sequence profile ID,EnumEDAMDataTypes,,,data_1115,Sequence profile ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1116,ELM ID,EnumEDAMDataTypes,,,data_1116,ELM ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1117,Prosite accession number,EnumEDAMDataTypes,,,data_1117,Prosite accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1118,HMMER hidden Markov model ID,EnumEDAMDataTypes,,,data_1118,HMMER hidden Markov model ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1119,JASPAR profile ID,EnumEDAMDataTypes,,,data_1119,JASPAR profile ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1123,TreeBASE study accession number,EnumEDAMDataTypes,,,data_1123,TreeBASE study accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1124,TreeFam accession number,EnumEDAMDataTypes,,,data_1124,TreeFam accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1126,Comparison matrix name,EnumEDAMDataTypes,,,data_1126,Comparison matrix name,http://edamontology.org/,LinkML gen-harmony
edam:data_1127,PDB ID,EnumEDAMDataTypes,,,data_1127,PDB ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1128,AAindex ID,EnumEDAMDataTypes,,,data_1128,AAindex ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1129,BIND accession number,EnumEDAMDataTypes,,,data_1129,BIND accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1130,IntAct accession number,EnumEDAMDataTypes,,,data_1130,IntAct accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1131,Protein family name,EnumEDAMDataTypes,,,data_1131,Protein family name,http://edamontology.org/,LinkML gen-harmony
edam:data_1132,InterPro entry name,EnumEDAMDataTypes,,,data_1132,InterPro entry name,http://edamontology.org/,LinkML gen-harmony
edam:data_1133,InterPro accession,EnumEDAMDataTypes,,,data_1133,InterPro accession,http://edamontology.org/,LinkML gen-harmony
edam:data_1134,InterPro secondary accession,EnumEDAMDataTypes,,,data_1134,InterPro secondary accession,http://edamontology.org/,LinkML gen-harmony
edam:data_1135,Gene3D ID,EnumEDAMDataTypes,,,data_1135,Gene3D ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1136,PIRSF ID,EnumEDAMDataTypes,,,data_1136,PIRSF ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1137,PRINTS code,EnumEDAMDataTypes,,,data_1137,PRINTS code,http://edamontology.org/,LinkML gen-harmony
edam:data_1138,Pfam accession number,EnumEDAMDataTypes,,,data_1138,Pfam accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1139,SMART accession number,EnumEDAMDataTypes,,,data_1139,SMART accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1140,Superfamily hidden Markov model number,EnumEDAMDataTypes,,,data_1140,Superfamily hidden Markov model number,http://edamontology.org/,LinkML gen-harmony
edam:data_1141,TIGRFam ID,EnumEDAMDataTypes,,,data_1141,TIGRFam ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1142,ProDom accession number,EnumEDAMDataTypes,,,data_1142,ProDom accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1143,TRANSFAC accession number,EnumEDAMDataTypes,,,data_1143,TRANSFAC accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1144,ArrayExpress accession number,EnumEDAMDataTypes,,,data_1144,ArrayExpress accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1145,PRIDE experiment accession number,EnumEDAMDataTypes,,,data_1145,PRIDE experiment accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1146,EMDB ID,EnumEDAMDataTypes,,,data_1146,EMDB ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1147,GEO accession number,EnumEDAMDataTypes,,,data_1147,GEO accession number,http://edamontology.org/,LinkML gen-harmony
edam:data_1148,GermOnline ID,EnumEDAMDataTypes,,,data_1148,GermOnline ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1149,EMAGE ID,EnumEDAMDataTypes,,,data_1149,EMAGE ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1150,Disease ID,EnumEDAMDataTypes,,,data_1150,Disease ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1151,HGVbase ID,EnumEDAMDataTypes,,,data_1151,HGVbase ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1153,OMIM ID,EnumEDAMDataTypes,,,data_1153,OMIM ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1154,KEGG object identifier,EnumEDAMDataTypes,,,data_1154,KEGG object identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1155,Pathway ID (reactome),EnumEDAMDataTypes,,,data_1155,Pathway ID (reactome),http://edamontology.org/,LinkML gen-harmony
edam:data_1157,Pathway ID (BioCyc),EnumEDAMDataTypes,,,data_1157,Pathway ID (BioCyc),http://edamontology.org/,LinkML gen-harmony
edam:data_1158,Pathway ID (INOH),EnumEDAMDataTypes,,,data_1158,Pathway ID (INOH),http://edamontology.org/,LinkML gen-harmony
edam:data_1159,Pathway ID (PATIKA),EnumEDAMDataTypes,,,data_1159,Pathway ID (PATIKA),http://edamontology.org/,LinkML gen-harmony
edam:data_1160,Pathway ID (CPDB),EnumEDAMDataTypes,,,data_1160,Pathway ID (CPDB),http://edamontology.org/,LinkML gen-harmony
edam:data_1161,Pathway ID (Panther),EnumEDAMDataTypes,,,data_1161,Pathway ID (Panther),http://edamontology.org/,LinkML gen-harmony
edam:data_1162,MIRIAM identifier,EnumEDAMDataTypes,,,data_1162,MIRIAM identifier,http://edamontology.org/,LinkML gen-harmony
edam:data_1163,MIRIAM data type name,EnumEDAMDataTypes,,,data_1163,MIRIAM data type name,http://edamontology.org/,LinkML gen-harmony
edam:data_1164,MIRIAM URI,EnumEDAMDataTypes,,,data_1164,MIRIAM URI,http://edamontology.org/,LinkML gen-harmony
edam:data_1165,MIRIAM data type primary name,EnumEDAMDataTypes,,,data_1165,MIRIAM data type primary name,http://edamontology.org/,LinkML gen-harmony
edam:data_1166,MIRIAM data type synonymous name,EnumEDAMDataTypes,,,data_1166,MIRIAM data type synonymous name,http://edamontology.org/,LinkML gen-harmony
edam:data_1167,Taverna workflow ID,EnumEDAMDataTypes,,,data_1167,Taverna workflow ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1170,Biological model name,EnumEDAMDataTypes,,,data_1170,Biological model name,http://edamontology.org/,LinkML gen-harmony
edam:data_1171,BioModel ID,EnumEDAMDataTypes,,,data_1171,BioModel ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1172,PubChem CID,EnumEDAMDataTypes,,,data_1172,PubChem CID,http://edamontology.org/,LinkML gen-harmony
edam:data_1173,ChemSpider ID,EnumEDAMDataTypes,,,data_1173,ChemSpider ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1174,ChEBI ID,EnumEDAMDataTypes,,,data_1174,ChEBI ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1175,BioPax concept ID,EnumEDAMDataTypes,,,data_1175,BioPax concept ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1176,GO concept ID,EnumEDAMDataTypes,,,data_1176,GO concept ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1177,MeSH concept ID,EnumEDAMDataTypes,,,data_1177,MeSH concept ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1178,HGNC concept ID,EnumEDAMDataTypes,,,data_1178,HGNC concept ID,http://edamontology.org/,LinkML gen-harmony
edam:data_1179,NCBI taxonomy ID,EnumEDAMDataTypes,,,data_1179,NCBI taxonomy ID,http://edamontology.org/,LinkML gen-harmony
